id,instrument,region,band,differ
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),early,1
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),early,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,0
fp_01,jlens,downstream(>s),mid,1
fp_01,jlens,downstream(>s),late,0
fp_01,jlens,downstream(>s),late,1
fp_01,jlens,downstream(>s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),early,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),mid,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,upstream(<s),late,0
fp_01,rlens,at(=s),early,1
fp_01,rlens,at(=s),early,1
fp_01,rlens,at(=s),early,1
fp_01,rlens,at(=s),mid,1
fp_01,rlens,at(=s),mid,1
fp_01,rlens,at(=s),mid,1
fp_01,rlens,at(=s),late,1
fp_01,rlens,at(=s),late,1
fp_01,rlens,at(=s),late,1
fp_01,rlens,downstream(>s),early,1
fp_01,rlens,downstream(>s),early,1
fp_01,rlens,downstream(>s),early,1
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),early,1
fp_01,rlens,downstream(>s),early,0
fp_01,rlens,downstream(>s),early,1
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),late,0
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),early,0
fp_01,rlens,downstream(>s),early,0
fp_01,rlens,downstream(>s),early,1
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),early,0
fp_01,rlens,downstream(>s),early,0
fp_01,rlens,downstream(>s),early,0
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),mid,0
fp_01,rlens,downstream(>s),mid,1
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),late,1
fp_01,rlens,downstream(>s),early,0
fp_01,rlens,downstream(>s),early,0
fp_01,rlens,downstream(>s),early,1
